Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-05,
Horizontal Delay,-8e-07,
Sample Interval,4e-08,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,10
Vertical Position,-0.04,-0.06
,,
,,
,,
Label,,
TIME,CH1,CH2
1.1784e-04,-7.0125,5.23594
1.1788e-04,-6.99844,5.29688
1.1792e-04,-6.96875,5.5125
1.1796e-04,-6.9875,5.71094
1.1800e-04,-6.99531,5.875
1.1804e-04,-7.01172,6.10781
1.1808e-04,-6.96328,6.32812
1.1812e-04,-6.96953,6.58594
1.1816e-04,-7.03047,6.85
1.1820e-04,-6.98672,7.11406
1.1824e-04,-6.99219,7.59531
1.1828e-04,-6.97187,7.83906
1.1832e-04,-6.97109,8.27656
1.1836e-04,-6.97969,8.83125
1.1840e-04,-6.90859,9.29063
1.1844e-04,-6.96484,9.67344
1.1848e-04,-6.96641,10.0516
1.1852e-04,-6.93281,10.3594
1.1856e-04,-6.93438,10.6219
1.1860e-04,-6.90859,10.7234
1.1864e-04,-6.94688,10.8141
1.1868e-04,-6.87891,10.8391
1.1872e-04,-6.94219,10.8063
1.1876e-04,-6.92031,10.7641
1.1880e-04,-6.93203,10.7938
1.1884e-04,-6.96406,10.8531
1.1888e-04,-6.93203,10.7219
1.1892e-04,-6.94297,10.7297
1.1896e-04,-6.96563,10.7063
1.1900e-04,-6.96016,10.7578
1.1904e-04,-6.90547,10.7562
1.1908e-04,-6.92969,10.7719
1.1912e-04,-6.94141,10.8172
1.1916e-04,-6.90703,10.7719
1.1920e-04,-6.92734,10.7266
1.1924e-04,-6.92031,10.7641
1.1928e-04,-6.90391,10.7234
1.1932e-04,-6.91797,10.7438
1.1936e-04,-6.94375,10.7984
1.1940e-04,-6.94609,10.7547
1.1944e-04,-6.91875,10.7594
1.1948e-04,-6.95859,10.7719
1.1952e-04,-6.93984,10.7859
1.1956e-04,-6.91563,10.7313
1.1960e-04,-6.93047,10.7875
1.1964e-04,-6.93203,10.7234
1.1968e-04,-6.95625,10.7828
1.1972e-04,-6.89219,10.7484
1.1976e-04,-6.93047,10.6891
1.1980e-04,-6.925,10.7141
1.1984e-04,-6.91094,10.7828
1.1988e-04,-6.92969,10.5969
1.1992e-04,-6.93125,10.7016
1.1996e-04,-6.92188,10.7125
1.2000e-04,-6.92969,10.7828
1.2004e-04,-6.92656,10.7219
1.2008e-04,-6.98281,10.7641
1.2012e-04,-6.94375,10.7203
1.2016e-04,-6.96719,10.6531
1.2020e-04,-6.89922,10.6859
1.2024e-04,-6.92266,10.7438
1.2028e-04,-6.9375,10.7297
1.2032e-04,-6.91719,10.7547
1.2036e-04,-6.91875,10.725
1.2040e-04,-6.92578,10.6656
1.2044e-04,-6.96953,10.6922
1.2048e-04,-6.93828,10.7797
1.2052e-04,-6.93516,10.7141
1.2056e-04,-6.92578,10.775
1.2060e-04,-6.93203,10.6969
1.2064e-04,-6.92578,10.6969
1.2068e-04,-6.94297,10.7484
1.2072e-04,-6.94375,10.7688
1.2076e-04,-6.93672,10.6703
1.2080e-04,-6.96563,10.6719
1.2084e-04,-6.94688,10.7172
1.2088e-04,-6.90391,10.6875
1.2092e-04,-6.91328,10.6906
1.2096e-04,-6.93203,10.7359
1.2100e-04,-6.93516,10.6219
1.2104e-04,-6.92422,10.7141
1.2108e-04,-6.98516,10.6688
1.2112e-04,-6.94688,10.6078
1.2116e-04,-6.92813,10.6844
1.2120e-04,-6.94609,10.775
1.2124e-04,-6.91719,10.6766
1.2128e-04,-6.95078,10.6609
1.2132e-04,-6.90859,10.6016
1.2136e-04,-6.89844,10.75
1.2140e-04,-6.96172,10.6438
1.2144e-04,-6.93203,10.7109
1.2148e-04,-6.88906,10.6422
1.2152e-04,-6.96484,10.5813
1.2156e-04,-6.9375,10.7172
1.2160e-04,-6.93047,10.7219
1.2164e-04,-6.96016,10.6516
1.2168e-04,-6.95078,10.7406
1.2172e-04,-6.88906,10.6953
1.2176e-04,-6.95703,10.6578
1.2180e-04,-6.91484,10.725
1.2184e-04,-6.93672,10.6859
1.2188e-04,-6.89766,10.5609
1.2192e-04,-6.94766,10.6594
1.2196e-04,-6.90859,10.7078
1.2200e-04,-6.92734,10.6609
1.2204e-04,-6.96016,10.6625
1.2208e-04,-6.92422,10.6828
1.2212e-04,-6.95391,10.6453
1.2216e-04,-6.95312,10.675
1.2220e-04,-6.92109,10.6828
1.2224e-04,-6.95078,10.6531
1.2228e-04,-6.94062,10.6766
1.2232e-04,-6.93906,10.6531
1.2236e-04,-6.92656,10.7125
1.2240e-04,-6.96094,10.6844
1.2244e-04,-6.92813,10.6391
1.2248e-04,-6.96016,10.7047
1.2252e-04,-6.95,10.75
1.2256e-04,-6.94844,10.7094
1.2260e-04,-6.92031,10.7562
1.2264e-04,-6.91875,10.6594
1.2268e-04,-6.94531,10.6844
1.2272e-04,-6.89766,10.7594
1.2276e-04,-6.94375,10.7406
1.2280e-04,-6.9625,10.6906
1.2284e-04,-6.91484,10.6672
1.2288e-04,-6.91875,10.7203
1.2292e-04,-6.95,10.7063
1.2296e-04,-6.95469,10.7422
1.2300e-04,-6.92344,10.6906
1.2304e-04,-6.94062,10.6438
1.2308e-04,-6.94609,10.6688
1.2312e-04,-6.92422,10.6766
1.2316e-04,-6.94766,10.7094
1.2320e-04,-6.93438,10.5672
1.2324e-04,-6.95312,10.6703
1.2328e-04,-6.87969,10.7094
1.2332e-04,-6.95156,10.7203
1.2336e-04,-6.95391,10.6281
1.2340e-04,-6.93906,10.5813
1.2344e-04,-6.92109,10.6688
1.2348e-04,-6.9125,10.7141
1.2352e-04,-6.96094,10.7547
1.2356e-04,-6.93516,10.7047
1.2360e-04,-6.92891,10.7
1.2364e-04,-6.95234,10.6281
1.2368e-04,-6.97031,10.6234
1.2372e-04,-6.93125,10.7047
1.2376e-04,-6.93281,10.7469
1.2380e-04,-6.93359,10.7063
1.2384e-04,-6.97891,10.6813
1.2388e-04,-6.95938,10.6734
1.2392e-04,-6.92578,10.6797
1.2396e-04,-6.91953,10.6422
1.2400e-04,-6.89453,10.6547
1.2404e-04,-6.93984,10.6375
1.2408e-04,-6.91563,10.6078
1.2412e-04,-6.91797,10.7359
1.2416e-04,-6.94766,10.6766
1.2420e-04,-6.91797,10.7
1.2424e-04,-6.92031,10.6219
1.2428e-04,-6.95078,10.5828
1.2432e-04,-6.93203,10.5578
1.2436e-04,-6.91094,10.6609
1.2440e-04,-6.92344,10.5516
1.2444e-04,-6.96953,10.6328
1.2448e-04,-6.89766,10.6703
1.2452e-04,-6.9625,10.7031
1.2456e-04,-6.98594,10.6219
1.2460e-04,-6.93125,10.7078
1.2464e-04,-6.93047,10.65
1.2468e-04,-6.94219,10.6016
1.2472e-04,-6.95938,10.6562
1.2476e-04,-6.91016,10.6844
1.2480e-04,-6.90469,10.6375
1.2484e-04,-6.94766,10.6641
1.2488e-04,-6.92734,10.6719
1.2492e-04,-6.95078,10.5578
1.2496e-04,-6.9125,10.5922
1.2500e-04,-6.94297,10.625
1.2504e-04,-6.95078,10.6859
1.2508e-04,-6.90859,10.6781
1.2512e-04,-6.92734,10.5766
1.2516e-04,-6.93438,10.7266
1.2520e-04,-6.92031,10.6937
1.2524e-04,-6.93047,10.5953
1.2528e-04,-6.93906,10.5984
1.2532e-04,-6.93359,10.6484
1.2536e-04,-6.95391,10.7031
1.2540e-04,-6.9375,10.5859
1.2544e-04,-6.94609,10.6063
1.2548e-04,-6.90234,10.5781
1.2552e-04,-6.87656,10.6312
1.2556e-04,-6.94766,10.6109
1.2560e-04,-6.94062,10.6
1.2564e-04,-6.93906,10.6234
1.2568e-04,-6.91484,10.5781
1.2572e-04,-6.88516,10.5875
1.2576e-04,-6.92344,10.6125
1.2580e-04,-6.93203,10.7188
1.2584e-04,-6.92188,10.5984
1.2588e-04,-6.95391,10.6156
1.2592e-04,-6.92344,10.5828
1.2596e-04,-6.95156,10.6391
1.2600e-04,-6.95625,10.6281
1.2604e-04,-6.98359,10.6
1.2608e-04,-6.93359,10.6625
1.2612e-04,-6.93672,10.5984
1.2616e-04,-6.92031,10.6234
1.2620e-04,-6.94766,10.6203
1.2624e-04,-6.95469,10.5266
1.2628e-04,-6.93438,10.6312
1.2632e-04,-6.93125,10.7
1.2636e-04,-6.95469,10.575
1.2640e-04,-6.93672,10.6375
1.2644e-04,-6.9625,10.6188
1.2648e-04,-6.94375,10.6813
1.2652e-04,-6.93438,10.5984
1.2656e-04,-6.96406,10.5719
1.2660e-04,-6.93672,10.6031
1.2664e-04,-6.94922,10.6172
1.2668e-04,-6.98125,10.6578
1.2672e-04,-6.96641,10.6203
1.2676e-04,-6.97109,10.6094
1.2680e-04,-6.90469,10.6625
1.2684e-04,-6.94531,10.6297
1.2688e-04,-6.94922,10.6562
1.2692e-04,-6.93594,10.6281
1.2696e-04,-6.92266,10.6688
1.2700e-04,-6.92031,10.6734
1.2704e-04,-6.93281,10.6656
1.2708e-04,-6.91328,10.6453
1.2712e-04,-6.95625,10.5297
1.2716e-04,-6.91875,10.6156
1.2720e-04,-6.92578,10.6859
1.2724e-04,-6.95859,10.6094
1.2728e-04,-6.9125,10.6422
1.2732e-04,-6.92188,10.6594
1.2736e-04,-6.93281,10.6203
1.2740e-04,-6.92891,10.6063
1.2744e-04,-6.95547,10.6625
1.2748e-04,-6.93516,10.6219
1.2752e-04,-6.89844,10.6484
1.2756e-04,-6.93594,10.575
1.2760e-04,-6.91016,10.6594
1.2764e-04,-6.97109,10.6391
1.2768e-04,-6.9375,10.65
1.2772e-04,-6.90313,10.6141
1.2776e-04,-6.93359,10.6047
1.2780e-04,-6.93828,10.65
1.2784e-04,-6.91641,10.6063
1.2788e-04,-6.89766,10.5891
1.2792e-04,-6.93125,10.6734
1.2796e-04,-6.94688,10.6047
1.2800e-04,-6.92344,10.6328
1.2804e-04,-6.91641,10.6172
1.2808e-04,-6.92656,10.675
1.2812e-04,-6.94766,10.6453
1.2816e-04,-6.94766,10.7094
1.2820e-04,-6.93984,10.6266
1.2824e-04,-6.94062,10.7125
1.2828e-04,-6.94531,10.6172
1.2832e-04,-6.93359,10.6375
1.2836e-04,-6.96172,10.5938
1.2840e-04,-6.89297,10.6094
1.2844e-04,-6.91953,10.7016
1.2848e-04,-6.90937,10.5969
1.2852e-04,-6.94531,10.6844
1.2856e-04,-6.92734,10.6312
1.2860e-04,-6.94531,10.6641
1.2864e-04,-6.90469,10.5578
1.2868e-04,-6.94141,10.6047
1.2872e-04,-6.94844,10.6547
1.2876e-04,-6.98438,10.6047
1.2880e-04,-6.93906,10.6438
1.2884e-04,-6.89844,10.6281
1.2888e-04,-6.96797,10.6141
1.2892e-04,-6.97031,10.6828
1.2896e-04,-6.93281,10.6859
1.2900e-04,-6.95547,10.5625
1.2904e-04,-6.97031,10.6516
1.2908e-04,-6.94688,10.5609
1.2912e-04,-6.96328,10.6078
1.2916e-04,-6.92031,10.6172
1.2920e-04,-6.94297,10.5484
1.2924e-04,-6.95156,10.6422
1.2928e-04,-6.93516,10.6625
1.2932e-04,-6.94453,10.6031
1.2936e-04,-6.94609,10.6797
1.2940e-04,-6.9375,10.6797
1.2944e-04,-6.91172,10.6516
1.2948e-04,-6.95469,10.6766
1.2952e-04,-6.95234,10.6609
1.2956e-04,-6.91328,10.6312
1.2960e-04,-6.91875,10.6531
1.2964e-04,-6.93203,10.5969
1.2968e-04,-6.96328,10.5953
1.2972e-04,-6.92656,10.6937
1.2976e-04,-6.94375,10.6063
1.2980e-04,-6.91328,10.6672
1.2984e-04,-6.875,10.6562
1.2988e-04,-6.92266,10.6953
1.2992e-04,-6.95234,10.6063
1.2996e-04,-6.94688,10.6
1.3000e-04,-6.92344,10.6125
1.3004e-04,-6.95312,10.6109
1.3008e-04,-6.92031,10.6578
1.3012e-04,-6.93359,10.6766
1.3016e-04,-6.97344,10.5844
1.3020e-04,-6.9625,10.6891
1.3024e-04,-6.88438,10.6562
1.3028e-04,-6.91953,10.6641
1.3032e-04,-6.92109,10.6266
1.3036e-04,-6.91875,10.6047
1.3040e-04,-6.95938,10.6359
1.3044e-04,-6.96406,10.6656
1.3048e-04,-6.94609,10.6078
1.3052e-04,-6.91328,10.6188
1.3056e-04,-6.94297,10.6172
1.3060e-04,-6.92734,10.6875
1.3064e-04,-6.94922,10.6828
1.3068e-04,-6.90391,10.6422
1.3072e-04,-6.95781,10.6297
1.3076e-04,-6.95234,10.5766
1.3080e-04,-6.96875,10.7
1.3084e-04,-6.93984,10.6609
1.3088e-04,-6.93906,10.5734
1.3092e-04,-6.92734,10.5844
1.3096e-04,-6.925,10.7344
1.3100e-04,-6.92813,10.6406
1.3104e-04,-6.95,10.7391
1.3108e-04,-6.92422,10.7266
1.3112e-04,-6.93672,10.5859
1.3116e-04,-6.92969,10.7094
1.3120e-04,-6.94375,10.5797
1.3124e-04,-6.92344,10.725
1.3128e-04,-6.90703,10.6984
1.3132e-04,-6.91719,10.7016
1.3136e-04,-6.96641,10.5953
1.3140e-04,-6.92734,10.65
1.3144e-04,-6.90391,10.6078
1.3148e-04,-6.93359,10.5953
1.3152e-04,-6.95469,10.6234
1.3156e-04,-6.91328,10.6906
1.3160e-04,-6.96641,10.7156
1.3164e-04,-6.93203,10.675
1.3168e-04,-6.97656,10.6234
1.3172e-04,-6.97656,10.6172
1.3176e-04,-6.94688,10.6734
1.3180e-04,-6.92188,10.575
1.3184e-04,-6.93281,10.6422
1.3188e-04,-6.92813,10.6453
1.3192e-04,-6.96875,10.6125
1.3196e-04,-6.94062,10.6578
1.3200e-04,-6.9375,10.5703
1.3204e-04,-6.96719,10.5922
1.3208e-04,-6.95,10.6234
1.3212e-04,-6.94297,10.6516
1.3216e-04,-6.92422,10.6109
1.3220e-04,-6.95078,10.6516
1.3224e-04,-6.93359,10.6359
1.3228e-04,-6.94375,10.6828
1.3232e-04,-6.90469,10.6266
1.3236e-04,-6.92734,10.6109
1.3240e-04,-6.94609,10.7047
1.3244e-04,-6.95312,10.6219
1.3248e-04,-6.94922,10.5891
1.3252e-04,-6.93047,10.6672
1.3256e-04,-6.92344,10.6359
1.3260e-04,-6.95781,10.625
1.3264e-04,-6.92656,10.6781
1.3268e-04,-6.95781,10.6156
1.3272e-04,-6.93516,10.725
1.3276e-04,-6.95469,10.5641
1.3280e-04,-6.92266,10.6672
1.3284e-04,-6.92266,10.7141
1.3288e-04,-6.94453,10.6156
1.3292e-04,-6.94141,10.6078
1.3296e-04,-6.89688,10.6422
1.3300e-04,-6.91172,10.5906
1.3304e-04,-6.93516,10.6203
1.3308e-04,-6.97344,10.7188
1.3312e-04,-6.94609,10.6422
1.3316e-04,-6.95625,10.7156
1.3320e-04,-6.97031,10.6344
1.3324e-04,-6.93438,10.6469
1.3328e-04,-6.93984,10.7406
1.3332e-04,-6.98047,10.5969
1.3336e-04,-6.96484,10.5969
1.3340e-04,-6.98281,10.6844
1.3344e-04,-6.97187,10.6219
1.3348e-04,-6.93438,10.7016
1.3352e-04,-6.925,10.5687
1.3356e-04,-6.92031,10.6922
1.3360e-04,-6.94688,10.6734
1.3364e-04,-6.94141,10.6516
1.3368e-04,-6.95547,10.6344
1.3372e-04,-6.94141,10.6531
1.3376e-04,-6.95312,10.6156
1.3380e-04,-6.94219,10.6078
1.3384e-04,-6.91797,10.6922
1.3388e-04,-6.95234,10.5891
1.3392e-04,-6.94609,10.6438
1.3396e-04,-6.93125,10.7219
1.3400e-04,-6.92266,10.6203
1.3404e-04,-6.95391,10.6547
1.3408e-04,-6.96406,10.6172
1.3412e-04,-6.92031,10.5594
1.3416e-04,-6.93516,10.6703
1.3420e-04,-6.96641,10.6594
1.3424e-04,-6.96094,10.6516
1.3428e-04,-6.93203,10.6484
1.3432e-04,-6.925,10.7266
1.3436e-04,-6.93281,10.7391
1.3440e-04,-6.94297,10.6906
1.3444e-04,-6.92969,10.7047
1.3448e-04,-6.96172,10.6656
1.3452e-04,-6.96328,10.6734
1.3456e-04,-6.96641,10.6469
1.3460e-04,-6.93203,10.6688
1.3464e-04,-6.95312,10.6766
1.3468e-04,-6.95156,10.6016
1.3472e-04,-6.98125,10.6406
1.3476e-04,-6.91719,10.6281
1.3480e-04,-6.95078,10.6453
1.3484e-04,-6.98828,10.6719
1.3488e-04,-6.90625,10.6484
1.3492e-04,-6.92188,10.6672
1.3496e-04,-6.95391,10.6516
1.3500e-04,-6.97891,10.6422
1.3504e-04,-6.93906,10.6484
1.3508e-04,-6.95781,10.7203
1.3512e-04,-6.88125,10.6813
1.3516e-04,-6.92109,10.6234
1.3520e-04,-6.95391,10.6859
1.3524e-04,-6.95859,10.6359
1.3528e-04,-6.95938,10.6594
1.3532e-04,-6.98984,10.6516
1.3536e-04,-6.99609,10.65
1.3540e-04,-6.92813,10.6984
1.3544e-04,-6.88438,10.6625
1.3548e-04,-6.95,10.6156
1.3552e-04,-6.94609,10.6562
1.3556e-04,-6.96953,10.6562
1.3560e-04,-6.93516,10.6266
1.3564e-04,-6.97031,10.6844
1.3568e-04,-6.96094,10.6344
1.3572e-04,-6.92422,10.6234
1.3576e-04,-6.96094,10.7141
1.3580e-04,-6.91563,10.6047
1.3584e-04,-6.93594,10.6688
1.3588e-04,-6.97578,10.5953
1.3592e-04,-6.96172,10.6359
1.3596e-04,-6.95547,10.5984
1.3600e-04,-6.97187,10.6953
1.3604e-04,-6.98438,10.6641
1.3608e-04,-6.93281,10.6172
1.3612e-04,-6.93516,10.5891
1.3616e-04,-6.97578,10.6406
1.3620e-04,-6.95703,10.7359
1.3624e-04,-6.93906,10.7141
1.3628e-04,-6.9625,10.65
1.3632e-04,-6.95938,10.5859
1.3636e-04,-6.95312,10.6172
1.3640e-04,-6.925,10.6969
1.3644e-04,-6.96094,10.6219
1.3648e-04,-6.95391,10.7188
1.3652e-04,-6.94375,10.6703
1.3656e-04,-6.96328,10.6531
1.3660e-04,-6.96953,10.6172
1.3664e-04,-6.95781,10.6156
1.3668e-04,-6.94766,10.6266
1.3672e-04,-6.94609,10.5844
1.3676e-04,-6.96328,10.6984
1.3680e-04,-6.95312,10.6203
1.3684e-04,-6.90391,10.6078
1.3688e-04,-6.95703,10.6047
1.3692e-04,-6.91797,10.7063
1.3696e-04,-6.96328,10.6578
1.3700e-04,-6.94609,10.5594
1.3704e-04,-6.94609,10.6219
1.3708e-04,-6.93984,10.6672
1.3712e-04,-6.93281,10.5813
1.3716e-04,-6.97031,10.6953
1.3720e-04,-6.91875,10.6406
1.3724e-04,-6.95391,10.6125
1.3728e-04,-6.97031,10.6828
1.3732e-04,-6.97031,10.5813
1.3736e-04,-6.91328,10.7
1.3740e-04,-6.92813,10.6984
1.3744e-04,-6.93203,10.6953
1.3748e-04,-6.93828,10.6609
1.3752e-04,-6.9625,10.6844
1.3756e-04,-7.00312,10.6266
1.3760e-04,-6.9625,10.5891
1.3764e-04,-6.97422,10.6641
1.3768e-04,-6.92656,10.6719
1.3772e-04,-6.96953,10.7328
1.3776e-04,-6.91563,10.65
1.3780e-04,-6.92734,10.5438
1.3784e-04,-6.94453,10.7063
1.3788e-04,-6.9375,10.6203
1.3792e-04,-6.96328,10.6875
1.3796e-04,-6.96797,10.6984
1.3800e-04,-6.92656,10.6578
1.3804e-04,-6.94297,10.6922
1.3808e-04,-6.9625,10.5844
1.3812e-04,-6.91797,10.65
1.3816e-04,-6.96641,10.6016
1.3820e-04,-6.95156,10.6297
1.3824e-04,-6.94844,10.6391
1.3828e-04,-6.94844,10.6937
1.3832e-04,-6.93125,10.6859
1.3836e-04,-6.98281,10.6516
1.3840e-04,-6.95938,10.7094
1.3844e-04,-6.96719,10.6813
1.3848e-04,-6.92188,10.6375
1.3852e-04,-6.95469,10.6813
1.3856e-04,-6.93828,10.7953
1.3860e-04,-6.94922,10.7047
1.3864e-04,-6.94062,10.6672
1.3868e-04,-6.92969,10.5766
1.3872e-04,-6.95078,10.6156
1.3876e-04,-6.96094,10.6984
1.3880e-04,-6.95078,10.6906
1.3884e-04,-6.91953,10.6172
1.3888e-04,-6.94844,10.6969
1.3892e-04,-6.93594,10.6156
1.3896e-04,-6.96719,10.7
1.3900e-04,-6.93203,10.6344
1.3904e-04,-6.9375,10.5609
1.3908e-04,-6.93438,10.6281
1.3912e-04,-6.95078,10.6328
1.3916e-04,-6.9,10.7047
1.3920e-04,-6.92891,10.6688
1.3924e-04,-6.90703,10.6406
1.3928e-04,-6.94219,10.6375
1.3932e-04,-6.89453,10.7438
1.3936e-04,-6.96328,10.6953
1.3940e-04,-6.92734,10.6797
1.3944e-04,-6.91484,10.6813
1.3948e-04,-6.95469,10.6078
1.3952e-04,-6.95312,10.6375
1.3956e-04,-6.97344,10.5766
1.3960e-04,-6.92344,10.5922
1.3964e-04,-6.94219,10.675
1.3968e-04,-6.94688,10.6813
1.3972e-04,-6.93047,10.6469
1.3976e-04,-6.94609,10.6828
1.3980e-04,-6.95,10.6
1.3984e-04,-6.94531,10.6063
1.3988e-04,-6.93203,10.7234
1.3992e-04,-6.95078,10.6516
1.3996e-04,-6.94141,10.6531
1.4000e-04,-6.93438,10.6656
1.4004e-04,-6.93047,10.6969
1.4008e-04,-6.96328,10.6875
1.4012e-04,-6.95938,10.7609
1.4016e-04,-6.94375,10.6875
1.4020e-04,-6.92266,10.6766
1.4024e-04,-6.92969,10.6953
1.4028e-04,-6.98359,10.6797
1.4032e-04,-6.975,10.6281
1.4036e-04,-6.95469,10.5828
1.4040e-04,-6.97187,10.6312
1.4044e-04,-6.94297,10.6047
1.4048e-04,-6.93047,10.6094
1.4052e-04,-6.9375,10.6578
1.4056e-04,-6.96953,10.6266
1.4060e-04,-6.95391,10.6875
1.4064e-04,-6.90703,10.6656
1.4068e-04,-6.94766,10.6297
1.4072e-04,-6.95312,10.6844
1.4076e-04,-6.97734,10.7
1.4080e-04,-6.93906,10.6734
1.4084e-04,-6.92578,10.6172
1.4088e-04,-6.94141,10.6266
1.4092e-04,-6.93047,10.6
1.4096e-04,-6.95312,10.6188
1.4100e-04,-6.95,10.5672
1.4104e-04,-6.96484,10.6484
1.4108e-04,-6.93906,10.6922
1.4112e-04,-6.97266,10.6172
1.4116e-04,-6.9375,10.6953
1.4120e-04,-6.96641,10.6703
1.4124e-04,-6.95547,10.6844
1.4128e-04,-6.92656,10.6875
1.4132e-04,-6.99063,10.7375
1.4136e-04,-6.94375,10.6937
1.4140e-04,-6.98906,10.6625
1.4144e-04,-6.93516,10.5828
1.4148e-04,-6.94688,10.6828
1.4152e-04,-6.92969,10.6922
1.4156e-04,-6.93281,10.6859
1.4160e-04,-6.92578,10.6422
1.4164e-04,-6.98438,10.6219
1.4168e-04,-6.93594,10.6281
1.4172e-04,-6.94844,10.6406
1.4176e-04,-6.96094,10.6266
1.4180e-04,-6.94922,10.6594
1.4184e-04,-6.92734,10.7266
1.4188e-04,-6.93125,10.7516
1.4192e-04,-6.96719,10.6891
1.4196e-04,-6.95859,10.5922
1.4200e-04,-6.95391,10.6625
1.4204e-04,-6.9375,10.6672
1.4208e-04,-6.9625,10.6641
1.4212e-04,-6.9375,10.6156
1.4216e-04,-6.95938,10.6625
1.4220e-04,-6.94531,10.6344
1.4224e-04,-6.94688,10.6484
1.4228e-04,-6.93984,10.675
1.4232e-04,-6.94453,10.7
1.4236e-04,-6.94219,10.6453
1.4240e-04,-6.95078,10.5578
1.4244e-04,-6.90781,10.6219
1.4248e-04,-6.94766,10.6281
1.4252e-04,-6.94922,10.7
1.4256e-04,-6.93828,10.7031
1.4260e-04,-6.90391,10.6813
1.4264e-04,-6.96172,10.7109
1.4268e-04,-6.91953,10.7016
1.4272e-04,-6.95312,10.7156
1.4276e-04,-6.925,10.6719
1.4280e-04,-6.97734,10.6672
1.4284e-04,-6.97656,10.6625
1.4288e-04,-6.97031,10.6922
1.4292e-04,-6.96016,10.65
1.4296e-04,-6.95234,10.5797
1.4300e-04,-6.97734,10.7
1.4304e-04,-6.92344,10.7156
1.4308e-04,-6.975,10.7094
1.4312e-04,-6.96172,10.7016
1.4316e-04,-6.96953,10.65
1.4320e-04,-6.95,10.5625
1.4324e-04,-6.94141,10.6531
1.4328e-04,-6.95938,10.5844
1.4332e-04,-6.95391,10.6719
1.4336e-04,-6.96406,10.6672
1.4340e-04,-6.96797,10.6594
1.4344e-04,-6.96016,10.6203
1.4348e-04,-6.92656,10.6609
1.4352e-04,-6.93594,10.6609
1.4356e-04,-6.93047,10.6469
1.4360e-04,-6.95,10.7406
1.4364e-04,-6.93438,10.7281
1.4368e-04,-6.95391,10.6844
1.4372e-04,-6.95469,10.6562
1.4376e-04,-6.95,10.6688
1.4380e-04,-6.95781,10.6172
1.4384e-04,-6.93828,10.6266
1.4388e-04,-6.97109,10.6281
1.4392e-04,-6.95938,10.6219
1.4396e-04,-6.94609,10.6719
1.4400e-04,-6.93438,10.6578
1.4404e-04,-6.91719,10.6625
1.4408e-04,-6.96328,10.6766
1.4412e-04,-6.95,10.7219
1.4416e-04,-6.95312,10.6672
1.4420e-04,-6.97813,10.6328
1.4424e-04,-6.95781,10.7141
1.4428e-04,-6.97813,10.6562
1.4432e-04,-6.91875,10.6609
1.4436e-04,-6.95078,10.7344
1.4440e-04,-6.98359,10.6031
1.4444e-04,-6.97109,10.7359
1.4448e-04,-6.95,10.7141
1.4452e-04,-6.95547,10.6719
1.4456e-04,-6.96484,10.6828
1.4460e-04,-6.93359,10.6375
1.4464e-04,-6.93984,10.6109
1.4468e-04,-6.95469,10.6344
1.4472e-04,-6.96484,10.6016
1.4476e-04,-7.00781,10.6969
1.4480e-04,-6.91406,10.6922
1.4484e-04,-6.91875,10.6297
1.4488e-04,-6.975,10.6609
1.4492e-04,-6.96641,10.5781
1.4496e-04,-6.99063,10.65
1.4500e-04,-6.95,10.6516
1.4504e-04,-6.9375,10.6844
1.4508e-04,-6.95703,10.6719
1.4512e-04,-6.92656,10.6312
1.4516e-04,-6.93906,10.6641
1.4520e-04,-6.96094,10.6531
1.4524e-04,-6.92891,10.6516
1.4528e-04,-6.92344,10.6469
1.4532e-04,-6.92656,10.6141
1.4536e-04,-6.96484,10.7016
1.4540e-04,-6.97656,10.6531
1.4544e-04,-6.97813,10.6844
1.4548e-04,-6.93125,10.6656
1.4552e-04,-6.95469,10.6484
1.4556e-04,-6.96172,10.6656
1.4560e-04,-6.96641,10.7203
1.4564e-04,-6.96875,10.7094
1.4568e-04,-6.9375,10.6531
1.4572e-04,-6.95,10.6937
1.4576e-04,-6.96328,10.7547
1.4580e-04,-6.96641,10.6141
1.4584e-04,-6.90547,10.6406
1.4588e-04,-6.95781,10.6969
1.4592e-04,-6.94141,10.6391
1.4596e-04,-6.94141,10.6703
1.4600e-04,-6.92578,10.6234
1.4604e-04,-6.94844,10.6219
1.4608e-04,-6.97734,10.6219
1.4612e-04,-6.97344,10.6906
1.4616e-04,-6.96953,10.7
1.4620e-04,-6.94844,10.7453
1.4624e-04,-6.93203,10.65
1.4628e-04,-6.94609,10.7219
1.4632e-04,-6.96172,10.7031
1.4636e-04,-6.92031,10.6047
1.4640e-04,-6.90625,10.6875
1.4644e-04,-6.93984,10.7516
1.4648e-04,-6.95312,10.6609
1.4652e-04,-6.95234,10.6672
1.4656e-04,-6.91172,10.7344
1.4660e-04,-6.96094,10.5953
1.4664e-04,-6.97109,10.7
1.4668e-04,-6.94453,10.7719
1.4672e-04,-6.91953,10.6562
1.4676e-04,-6.95547,10.6562
1.4680e-04,-6.92891,10.6641
1.4684e-04,-6.93984,10.7156
1.4688e-04,-6.95781,10.6797
1.4692e-04,-6.97344,10.6344
1.4696e-04,-6.95,10.7344
